지수,거래일자,지수명,종가,전일비,전일비(%),KSP200지수,KSP200등락,
DJI@DJI,20040303,다우 산업                                                                       ,10593.11,1.63,0.01,117.57,-0.5,1
DJI@DJI,20040304,다우 산업                                                                       ,10588,5.11,-0.04,119.28,1.71,1
DJI@DJI,20040305,다우 산업                                                                       ,10595.55,7.55,0.07,118.88,-0.4,1
DJI@DJI,20040308,다우 산업                                                                       ,10529.48,66.07,-0.62,118.1,-0.78,1
DJI@DJI,20040309,다우 산업                                                                       ,10456.96,72.52,-0.68,116.82,-1.28,1
DJI@DJI,20040310,다우 산업                                                                       ,10296.89,160.07,-1.53,114.74,-2.08,1
DJI@DJI,20040311,다우 산업                                                                       ,10128.38,168.51,-1.63,113.87,-0.87,1
DJI@DJI,20040312,다우 산업                                                                       ,10240.08,111.7,1.1,111.23,-2.64,1
DJI@DJI,20040315,다우 산업                                                                       ,10102.89,137.19,-1.33,111.63,0.4,1
DJI@DJI,20040316,다우 산업                                                                       ,10184.67,81.78,0.8,111.49,-0.14,1
DJI@DJI,20040317,다우 산업                                                                       ,10300.3,115.63,1.13,114.55,3.06,1
DJI@DJI,20040318,다우 산업                                                                       ,10295.78,4.52,-0.04,114.55,0,1
DJI@DJI,20040319,다우 산업                                                                       ,10186.6,109.18,-1.06,116.02,1.47,1
DJI@DJI,20040322,다우 산업                                                                       ,10064.75,121.85,-1.19,113.31,-2.71,1
DJI@DJI,20040323,다우 산업                                                                       ,10063.64,1.11,-0.01,113.72,0.41,1
DJI@DJI,20040324,다우 산업                                                                       ,10048.23,15.41,-0.15,113.18,-0.54,1
DJI@DJI,20040325,다우 산업                                                                       ,10218.82,170.59,1.69,112.16,-1.02,1
DJI@DJI,20040326,다우 산업                                                                       ,10212.97,5.85,-0.05,113.64,1.48,1
DJI@DJI,20040329,다우 산업                                                                       ,10329.63,116.66,1.14,115.1,1.46,1
DJI@DJI,20040330,다우 산업                                                                       ,10381.7,52.07,0.5,114.98,-0.12,1
DJI@DJI,20040331,다우 산업                                                                       ,10357.7,24,-0.23,115.98,1,1
DJI@DJI,20040401,다우 산업                                                                       ,10373.33,15.63,0.15,116.34,0.36,1
DJI@DJI,20040402,다우 산업                                                                       ,10470.59,97.26,0.93,116.35,0.01,1
DJI@DJI,20040405,다우 산업                                                                       ,10558.37,87.78,0.83,0,0,1
DJI@DJI,20040406,다우 산업                                                                       ,10570.81,12.44,0.11,119.57,3.22,1
DJI@DJI,20040407,다우 산업                                                                       ,10480.15,90.66,-0.85,120.05,0.48,1
DJI@DJI,20040408,다우 산업                                                                       ,10442.03,38.12,-0.36,121.04,0.99,1
DJI@DJI,20040412,다우 산업                                                                       ,10515.56,73.53,0.7,120.99,1.72,1
DJI@DJI,20040413,다우 산업                                                                       ,10381.28,134.28,-1.27,120.65,-0.34,1
DJI@DJI,20040414,다우 산업                                                                       ,10377.95,3.33,-0.03,120.59,-0.06,1
DJI@DJI,20040415,다우 산업                                                                       ,10397.46,19.51,0.18,0,0,1
DJI@DJI,20040416,다우 산업                                                                       ,10451.97,54.51,0.52,117.97,-2.62,1
DJI@DJI,20040419,다우 산업                                                                       ,10437.85,14.12,-0.13,118.49,0.52,1
DJI@DJI,20040420,다우 산업                                                                       ,10314.5,123.35,-1.18,120.6,2.11,1
DJI@DJI,20040421,다우 산업                                                                       ,10317.27,2.77,0.02,121.93,1.33,1
DJI@DJI,20040422,다우 산업                                                                       ,10461.2,143.93,1.39,120.76,-1.17,1
DJI@DJI,20040423,다우 산업                                                                       ,10472.84,11.64,0.11,122.44,1.68,1
DJI@DJI,20040426,다우 산업                                                                       ,10444.73,28.11,-0.26,120.3,-2.14,1
